Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,940,False,False,-0.01734382100403309,RoadOption.LEFT,0,0.3,Green,0.0,49.504947662353516,0.0
1.0,False,0,950,False,False,-0.01734403893351555,RoadOption.LEFT,1,0.3,Green,0.0,48.07692337036133,0.0042
1.0,False,0,960,False,False,-0.0162888802587986,RoadOption.LEFT,1,0.3,Green,0.0,48.30917739868164,0.0334
1.0,False,0,969,False,False,-0.013554902747273445,RoadOption.LEFT,1,0.3,Green,0.0,48.30917739868164,0.0614
1.0,False,0,978,False,False,-0.012832282111048698,RoadOption.LEFT,1,0.3,Green,0.0,42.91845703125,0.0944
1.0,False,0,988,False,False,-0.011017478071153164,RoadOption.LEFT,1,0.3,Green,0.0,47.1698112487793,0.1276
1.0,False,0,997,False,False,-0.09587501734495163,RoadOption.LEFT,1,0.3,Green,0.0,46.296295166015625,0.1559
1.0,False,0,1007,False,False,-0.03936031088232994,RoadOption.LEFT,1,0.3,Green,0.0,59.88024139404297,0.1875
1.0,False,0,1016,False,False,-0.03815257549285889,RoadOption.LEFT,1,0.3,Green,0.0,43.103450775146484,0.2119
1.0,False,0,1025,False,False,-0.04428708553314209,RoadOption.LEFT,0,0.3,Green,0.0,45.24886703491211,0.2172
1.0,False,0,1034,False,False,-0.09720909595489502,RoadOption.LEFT,0,0.3,Green,0.0,46.296295166015625,0.2118
1.0,False,0,1043,False,False,-0.1212872862815857,RoadOption.LEFT,2,0.3,Green,0.0,44.64285659790039,0.2266
1.0,False,0,1052,False,False,-0.1067662239074707,RoadOption.LEFT,2,0.3,Green,0.0,48.5436897277832,0.2616
1.0,False,0,1060,False,False,-0.29383623600006104,RoadOption.LEFT,2,0.3,Green,0.0,40.0,0.2815
0.0,False,0,1069,False,False,-0.1951061636209488,RoadOption.LEFT,2,0.3,Green,0.0,43.859649658203125,0.3203
0.0,False,0,1077,False,False,-0.4461073875427246,RoadOption.LEFT,2,0.3,Green,0.0,43.859649658203125,0.3259
0.0,False,0,1086,False,False,-0.2308720350265503,RoadOption.LEFT,2,0.3,Green,0.0,43.103450775146484,0.3131
0.3533842861652374,False,0,1095,False,False,-0.42183101177215576,RoadOption.LEFT,2,0.3,Green,0.0,41.841007232666016,0.2812
1.0,False,0,1104,False,False,-0.2897563576698303,RoadOption.LEFT,2,0.3,Green,0.0,42.194091796875,0.2704
1.0,False,0,1113,False,False,-0.3013686537742615,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,53.47593307495117,0.2635
1.0,False,0,1123,False,False,-0.15584692358970642,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,41.493778228759766,0.2626
1.0,False,0,1133,False,False,-0.2109212428331375,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,58.13953399658203,0.2518
1.0,False,0,1143,False,False,-0.11961304396390915,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,45.66210174560547,0.2413
1.0,False,0,1154,False,False,-0.07144739478826523,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,48.780487060546875,0.249
1.0,False,0,1164,False,False,-0.03661539778113365,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,64.1025619506836,0.2667
1.0,False,0,1175,False,False,-0.027851484715938568,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,46.296295166015625,0.2884
0.21668148040771484,False,0,1185,False,False,-0.002586516086012125,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,59.17159652709961,0.3082
0.0,False,0,1195,False,False,-0.0033329713623970747,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,45.871559143066406,0.3111
0.3075500428676605,False,0,1205,False,False,-0.05408310890197754,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,46.082950592041016,0.2887
1.0,False,0,1216,False,False,0.10049480944871902,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,62.5,0.2675
1.0,False,0,1226,False,False,-0.017687654122710228,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,47.1698112487793,0.2681
1.0,False,0,1236,False,False,0.006257861386984587,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,56.81818389892578,0.2692
1.0,False,0,1246,False,False,0.011806670576334,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,47.393367767333984,0.268
1.0,False,0,1256,False,False,-0.0026563131250441074,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,46.94835662841797,0.2787
0.0,False,0,1265,False,False,-0.0025222497060894966,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,45.45454406738281,0.3111
0.0,False,0,1275,False,False,0.008084138855338097,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,58.13953399658203,0.3249
0.0,False,0,1285,False,False,0.003718974068760872,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,47.1698112487793,0.3173
0.0,False,0,1296,False,False,0.002429770538583398,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,59.88024139404297,0.2968
1.0,False,0,1307,False,False,0.0014127531321719289,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.356021881103516,0.2776
1.0,False,0,1318,False,False,0.0020440625958144665,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,49.504947662353516,0.2829
0.7633508443832397,False,0,1328,False,False,0.0006426917389035225,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,50.0,0.2981
0.0,False,0,1339,False,False,0.002540190238505602,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,59.17159652709961,0.3028
0.0,False,0,1350,False,False,-0.003525800071656704,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,48.5436897277832,0.3018
0.0,False,0,1362,False,False,-0.00038688461063429713,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,55.248619079589844,0.2906
1.0,False,0,1373,False,False,-0.0031724765431135893,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,62.5,0.2646
1.0,False,1,1384,False,False,0.0003935615241061896,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,49.01960754394531,0.2575
1.0,False,1,1395,False,False,0.00020137580577284098,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,68.02721405029297,0.2681
1.0,False,1,1406,False,False,-0.00018528211512602866,RoadOption.STRAIGHT,1,0.3,Green,0.0,57.47126770019531,0.2862
0.5375773906707764,False,1,1418,False,False,0.0001787432556739077,RoadOption.STRAIGHT,1,0.3,Green,0.0,49.504947662353516,0.3037
0.0,False,1,1429,False,False,-0.0006188242114149034,RoadOption.STRAIGHT,1,0.3,Green,0.0,54.34782409667969,0.3099
0.0,False,1,1440,False,False,0.0001407239615218714,RoadOption.STRAIGHT,1,0.3,Green,0.0,54.34782409667969,0.2969
1.0,False,1,1451,False,False,-6.799840048188344e-05,RoadOption.STRAIGHT,1,0.3,Green,0.0,64.1025619506836,0.2724
1.0,False,1,1463,False,False,-5.565496030612849e-05,RoadOption.STRAIGHT,1,0.3,Green,0.0,51.28205490112305,0.2676
1.0,False,1,1473,False,False,-3.9119840948842466e-05,RoadOption.STRAIGHT,0,0.3,Green,0.0,60.60606002807617,0.2687
1.0,False,1,1485,False,False,-5.996566414978588e-06,RoadOption.STRAIGHT,0,0.3,Green,0.0,48.07692337036133,0.2678
1.0,False,1,1497,False,False,-4.643044121621642e-06,RoadOption.STRAIGHT,2,0.3,Green,0.0,71.42857360839844,0.2717
0.9115487337112427,False,1,1508,False,False,-8.290984987979755e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,62.11180114746094,0.3012
0.0,False,1,1519,False,False,-6.138649769127369e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,50.50505065917969,0.324
0.0,False,1,1530,False,False,-8.834802542878606e-07,RoadOption.STRAIGHT,2,0.3,Green,0.0,63.69426727294922,0.3189
0.0,False,1,1541,False,False,4.198552051093429e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,50.0,0.3002
0.9229057431221008,False,1,1552,False,False,9.111129475058988e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,62.5,0.283
1.0,False,1,1564,False,False,6.822818249929696e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,62.5,0.2786
1.0,False,1,1575,False,False,6.425372248486383e-06,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,50.25125503540039,0.2935
0.0,False,1,1587,False,False,-1.0432251656311564e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,64.1025619506836,0.3031
0.0,False,1,1599,False,False,-5.869309461559169e-06,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,64.1025619506836,0.302
0.0,False,1,1611,False,False,-3.968309556512395e-06,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,65.78947448730469,0.2999
1.0,False,1,1622,False,False,4.5700682676397264e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,57.47126770019531,0.2716
1.0,False,1,1633,False,False,1.3876682714908384e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,55.248619079589844,0.2587
1.0,False,1,1645,False,False,3.770332341446192e-06,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,50.76142120361328,0.266
1.0,False,1,1656,False,False,-2.7961054001934826e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,64.1025619506836,0.2813
0.5475959777832031,False,1,1667,False,False,-3.0923678423278034e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,49.01960754394531,0.3016
0.0,False,1,1679,False,False,-2.502214556443505e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,61.7283935546875,0.3095
0.0,False,1,1690,False,False,4.764541154145263e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,58.82352828979492,0.2964
1.0,False,1,1702,False,False,7.946354890009388e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,49.01960754394531,0.2751
1.0,False,1,1713,False,False,1.0206988008576445e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.78947448730469,0.2719
1.0,False,1,1725,False,False,1.3552615200751461e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,51.020408630371094,0.2732
1.0,False,1,1737,False,False,1.3319068784767296e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,56.81818389892578,0.2723
1.0,False,1,1749,False,False,-5.839678578922758e-06,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,65.78947448730469,0.2838
0.0,False,1,1760,False,False,-8.038548548938707e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,47.84688949584961,0.314
0.0,False,1,1771,False,False,-5.6077315093716606e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,62.89308547973633,0.3214
0.0,False,1,1783,False,False,5.92876567679923e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,62.11180114746094,0.3097
0.4124599099159241,False,1,1794,False,False,3.137384192086756e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,50.0,0.2905
1.0,False,1,1806,False,False,3.970912075601518e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.93006896972656,0.2771
1.0,False,1,1818,False,False,8.794621862762142e-06,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,49.751243591308594,0.2883
0.0,False,1,1829,False,False,-6.365288572851568e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,62.11180114746094,0.3086
0.0,False,1,1840,False,False,-1.312015865551075e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,52.356021881103516,0.3084
0.0,False,1,1852,False,False,-1.1682966942316853e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,62.5,0.3073
0.0,False,1,1864,False,False,2.581723856565077e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,49.261085510253906,0.2929
1.0,False,1,1876,False,False,3.344012293382548e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.11408996582031,0.2592
1.0,False,1,1888,False,False,1.7060567188309506e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,59.17159652709961,0.2495
1.0,False,1,1899,False,False,-3.595567477532313e-06,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,59.17159652709961,0.2564
1.0,False,1,1911,False,False,-9.922076969814952e-06,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,64.1025619506836,0.2714
1.0,False,1,1923,False,False,-1.0966266017931048e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,63.69426727294922,0.2914
0.0,False,1,1935,False,False,-5.468426024890505e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,50.25125503540039,0.3111
