Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
0.0,False,0,1210,False,False,-0.048639457672834396,RoadOption.LANEFOLLOW,4,0.3,Green,0.0,51.020408630371094,0.7587
0.0,False,0,1222,False,False,-1.0,RoadOption.LANEFOLLOW,4,0.3,Green,0.0,73.52941131591797,0.7183
0.0,False,0,1234,False,False,-0.7455320954322815,RoadOption.LANEFOLLOW,4,0.3,Green,0.0,73.52941131591797,0.6543
0.0,False,0,1247,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,65.78947448730469,0.5302
1.0,False,0,1259,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.1384
1.0,False,0,1271,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,53.191490173339844,0.1249
1.0,False,0,1284,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,71.42857360839844,0.0626
1.0,False,0,1296,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,52.91005325317383,0.0459
1.0,False,0,1309,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,67.56756591796875,0.0369
1.0,False,0,1322,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,69.44445037841797,0.0246
1.0,False,0,1335,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,71.42857360839844,0.0199
1.0,False,0,1348,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,69.93006896972656,0.0156
1.0,False,0,1361,False,False,-1.0,RoadOption.LANEFOLLOW,3,0.3,Green,0.0,59.52381134033203,0.0132
1.0,False,0,1373,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,52.91005325317383,0.0007
1.0,False,0,1386,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,80.6451644897461,0.0005
1.0,False,0,1399,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.08333206176758,0.0038
1.0,False,0,1412,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.93006896972656,0.0132
1.0,False,0,1425,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,57.803470611572266,0.0164
1.0,False,0,1437,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,58.13953399658203,0.0176
1.0,False,0,1450,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.44445037841797,0.019
1.0,False,0,1463,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.42857360839844,0.0199
1.0,False,0,1476,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.44445037841797,0.0207
1.0,False,0,1488,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,73.52941131591797,0.0094
1.0,False,0,1501,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,52.91005325317383,0.0006
1.0,False,0,1514,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.0005
1.0,False,0,1527,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,52.08333206176758,0.0011
1.0,False,0,1539,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,84.03361511230469,0.0095
1.0,False,0,1552,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,54.34782409667969,0.0038
1.0,False,0,1565,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.44445037841797,0.0116
1.0,False,0,1577,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,52.08333206176758,0.0115
1.0,False,0,1590,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.78947448730469,0.0124
1.0,False,0,1602,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,71.94244384765625,0.0132
1.0,False,0,1615,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,70.92198181152344,0.0039
1.0,False,0,1628,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,75.75757598876953,0.0116
1.0,False,0,1640,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,64.93506622314453,0.0121
1.0,False,0,1653,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,66.22516632080078,0.0128
1.0,False,0,1666,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,54.34782409667969,0.0134
1.0,False,0,1679,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.0006
1.0,False,0,1691,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,72.99270629882812,0.0004
1.0,False,0,1704,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.42857360839844,0.0114
1.0,False,0,1716,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.42857360839844,0.0103
1.0,False,0,1729,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.356021881103516,0.0108
1.0,False,0,1742,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,67.56756591796875,0.0109
1.0,False,0,1755,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,53.191490173339844,0.0112
1.0,False,0,1767,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,90.90908813476562,0.0115
1.0,False,0,1780,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,50.50505065917969,0.0044
1.0,False,0,1793,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,78.74015808105469,0.0095
1.0,False,0,1806,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,54.9450569152832,0.0005
1.0,False,0,1818,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,69.44445037841797,0.0004
1.0,False,0,1831,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,54.34782409667969,0.0084
1.0,False,0,1844,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,75.75757598876953,0.0096
1.0,False,0,1856,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,51.28205490112305,0.0097
1.0,False,0,1868,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,63.69426727294922,0.0099
1.0,False,0,1881,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,71.42857360839844,0.0037
1.0,False,0,1893,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,75.75757598876953,0.0097
1.0,False,0,1906,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.56756591796875,0.0098
1.0,False,0,1918,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,53.47593307495117,0.01
1.0,False,0,1931,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.78947448730469,0.0103
1.0,False,0,1943,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,68.96552276611328,0.0106
1.0,False,0,1956,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,73.52941131591797,0.0004
1.0,False,0,1968,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,69.44445037841797,0.0004
1.0,False,0,1981,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.356021881103516,0.0061
1.0,False,0,1994,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,67.11408996582031,0.0045
1.0,False,0,2006,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,51.020408630371094,0.0113
1.0,False,0,2019,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,73.52941131591797,0.011
1.0,False,0,2031,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,64.1025619506836,0.0115
1.0,False,0,2044,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,64.1025619506836,0.0119
1.0,False,0,2056,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,68.96552276611328,0.0052
1.0,False,0,2069,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.93006896972656,0.0133
1.0,False,0,2081,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,51.81346893310547,0.0008
1.0,False,0,2094,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.0004
1.0,False,0,2106,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,50.25125503540039,0.0002
1.0,False,0,2119,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,71.42857360839844,0.0135
1.0,False,0,2131,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.11408996582031,0.0146
1.0,False,0,2144,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.44445037841797,0.0047
1.0,False,0,2157,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,73.52941131591797,0.0139
1.0,False,0,2169,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,53.47593307495117,0.0146
1.0,False,0,2182,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.44445037841797,0.0158
1.0,False,0,2194,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.11408996582031,0.0112
1.0,False,0,2207,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.44445037841797,0.0122
1.0,False,0,2219,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.0068
1.0,False,0,2231,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,60.975608825683594,0.0006
1.0,False,0,2243,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,70.92198181152344,0.0004
1.0,False,0,2256,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,61.7283935546875,0.0117
1.0,False,0,2268,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,54.9450569152832,0.0045
1.0,False,0,2281,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.42857360839844,0.0108
1.0,False,0,2293,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.356021881103516,0.0107
1.0,False,0,2306,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,68.96552276611328,0.0108
1.0,False,0,2318,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.08333206176758,0.0111
1.0,False,0,2331,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.44445037841797,0.0039
1.0,False,0,2343,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.42857360839844,0.0094
1.0,False,0,2356,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.0004
1.0,False,0,2368,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,69.44445037841797,0.0002
1.0,False,0,2381,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,49.751243591308594,0.0088
1.0,False,0,2393,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.56756591796875,0.0098
1.0,False,0,2405,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,52.08333206176758,0.0102
1.0,False,0,2418,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.93006896972656,0.0106
1.0,False,0,2430,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.93006896972656,0.0045
1.0,False,0,2443,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,50.50505065917969,0.0108
1.0,False,0,2455,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.56756591796875,0.0112
1.0,False,0,2468,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,55.5555534362793,0.0116
1.0,False,0,2480,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,66.22516632080078,0.0059
1.0,False,0,2493,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,75.75757598876953,0.0141
1.0,False,0,2506,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,73.52941131591797,0.0004
1.0,False,0,2518,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,65.78947448730469,0.0004
1.0,False,0,2531,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,55.5555534362793,0.0065
1.0,False,0,2543,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.44445037841797,0.016
1.0,False,0,2556,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.91005325317383,0.0041
1.0,False,0,2568,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,64.1025619506836,0.0167
1.0,False,0,2580,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,69.44445037841797,0.0175
1.0,False,0,2593,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.94244384765625,0.0054
1.0,False,0,2605,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,66.22516632080078,0.0165
1.0,False,0,2617,False,False,-1.0,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,49.504947662353516,0.0169
1.0,False,0,2630,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.0018
1.0,False,0,2642,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,69.44445037841797,0.0005
1.0,False,0,2655,False,False,-1.0,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,64.1025619506836,0.0002
1.0,False,0,2667,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,66.22516632080078,0.0042
1.0,False,0,2679,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,50.76142120361328,0.0173
1.0,False,0,2691,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.78947448730469,0.0182
1.0,False,0,2703,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,67.56756591796875,0.0065
1.0,False,0,2715,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,73.52941131591797,0.0201
1.0,False,0,2727,False,False,-0.9910613298416138,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,66.22516632080078,0.0223
1.0,False,0,2740,False,False,-1.0,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,52.08333206176758,0.0052
1.0,False,0,2752,False,False,-0.9793457388877869,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.35948181152344,0.0216
