Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,3281,False,False,0.0013392961118370295,RoadOption.LEFT,1,0.3,Green,0.0,63.2911376953125,0.0023
1.0,False,0,3292,False,False,0.001099076820537448,RoadOption.LEFT,1,0.3,Green,0.0,48.5436897277832,0.0357
1.0,False,0,3302,False,False,0.0010381480678915977,RoadOption.LEFT,1,0.3,Green,0.0,62.11180114746094,0.0671
1.0,False,0,3313,False,False,0.0008440065430477262,RoadOption.LEFT,1,0.3,Green,0.0,54.64480972290039,0.0923
1.0,False,0,3325,False,False,-0.09176172316074371,RoadOption.LEFT,1,0.3,Green,0.0,64.1025619506836,0.131
1.0,False,0,3335,False,False,-0.06521818786859512,RoadOption.LEFT,1,0.3,Green,0.0,64.1025619506836,0.1566
1.0,False,0,3346,False,False,-0.049706410616636276,RoadOption.LEFT,1,0.3,Green,0.0,64.1025619506836,0.187
1.0,False,0,3357,False,False,-0.02247106097638607,RoadOption.LEFT,0,0.3,Green,0.0,52.08333206176758,0.1932
1.0,False,0,3368,False,False,-1.0,RoadOption.LEFT,0,0.3,Green,0.0,50.0,0.1921
1.0,False,0,3379,False,False,-0.0983588919043541,RoadOption.LEFT,2,0.3,Green,0.0,62.5,0.2029
1.0,False,0,3389,False,False,-0.15155377984046936,RoadOption.LEFT,2,0.3,Green,0.0,50.0,0.2346
1.0,False,0,3400,False,False,-1.0,RoadOption.LEFT,2,0.3,Green,0.0,50.0,0.2699
1.0,False,0,3411,False,False,-0.2509731650352478,RoadOption.LEFT,2,0.3,Green,0.0,60.975608825683594,0.2932
0.0,False,0,3421,False,False,-0.26333925127983093,RoadOption.LEFT,2,0.3,Green,0.0,49.01960754394531,0.3223
0.0,False,0,3429,False,False,-0.42005136609077454,RoadOption.LEFT,2,0.3,Green,0.0,56.17977523803711,0.3156
0.0,False,0,3437,False,False,-0.19916552305221558,RoadOption.LEFT,2,0.3,Green,0.0,37.03703689575195,0.3026
0.8086715936660767,False,0,3445,False,False,-0.45222043991088867,RoadOption.LEFT,2,0.3,Green,0.0,37.03703689575195,0.2737
1.0,False,0,3454,False,False,-0.25571149587631226,RoadOption.LEFT,0,0.3,Green,0.0,35.71428680419922,0.2667
