Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
0.0,False,0,999,False,False,0.0,RoadOption.LEFT,1,0.3,Green,1.0,37.31343078613281,0.0
1.0,False,0,1007,False,False,-0.004098526202142239,RoadOption.LEFT,1,0.3,Green,0.0,45.45454406738281,0.0023
1.0,False,0,1015,False,False,-0.0037097097374498844,RoadOption.LEFT,1,0.3,Green,0.0,36.23188400268555,0.0402
1.0,False,0,1023,False,False,-0.002918124431744218,RoadOption.LEFT,1,0.3,Green,0.0,44.843048095703125,0.0657
1.0,False,0,1030,False,False,-0.0023710341192781925,RoadOption.LEFT,1,0.3,Green,0.0,44.843048095703125,0.0944
1.0,False,0,1038,False,False,-0.002032487653195858,RoadOption.LEFT,1,0.3,Green,0.0,37.7358512878418,0.1298
1.0,False,0,1046,False,False,-0.001585514284670353,RoadOption.LEFT,1,0.3,Green,0.0,35.211265563964844,0.1602
1.0,False,0,1054,False,False,-0.1271926909685135,RoadOption.LEFT,1,0.3,Green,0.0,43.103450775146484,0.1854
1.0,False,0,1061,False,False,-0.06554964184761047,RoadOption.LEFT,0,0.3,Green,0.0,37.31343078613281,0.1926
1.0,False,0,1069,False,False,-0.02472185716032982,RoadOption.LEFT,0,0.3,Green,0.0,37.31343078613281,0.192
1.0,False,0,1076,False,False,-0.030008096247911453,RoadOption.LEFT,2,0.3,Green,0.0,36.23188400268555,0.1968
1.0,False,0,1084,False,False,-0.05720086768269539,RoadOption.LEFT,2,0.3,Green,0.0,41.66666793823242,0.2371
1.0,False,0,1091,False,False,-0.1223752349615097,RoadOption.LEFT,2,0.3,Green,0.0,35.211265563964844,0.2703
1.0,False,0,1099,False,False,-0.3558642864227295,RoadOption.LEFT,2,0.3,Green,0.0,35.211265563964844,0.3037
0.0,False,0,1105,False,False,-0.25538843870162964,RoadOption.LEFT,2,0.3,Green,0.0,36.764705657958984,0.318
0.0,False,0,1112,False,False,-1.0,RoadOption.LEFT,2,0.3,Green,0.0,35.335689544677734,0.3214
0.0,False,0,1119,False,False,-0.28995972871780396,RoadOption.LEFT,2,0.3,Green,0.0,35.335689544677734,0.2947
1.0,False,0,1125,False,False,-1.0,RoadOption.LEFT,2,0.3,Green,0.0,33.33333206176758,0.2762
1.0,False,0,1131,False,False,-0.32618412375450134,RoadOption.LEFT,0,0.3,Green,0.0,27.700830459594727,0.2622
1.0,False,0,1137,False,False,-0.11877173185348511,RoadOption.LEFT,0,0.3,Green,0.0,27.700830459594727,0.2609
1.0,False,0,1143,False,False,-0.4887007772922516,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,29.761905670166016,0.242
1.0,False,0,1148,False,False,-0.15812261402606964,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,29.761905670166016,0.2292
1.0,False,0,1154,False,False,-0.21027010679244995,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,28.40909194946289,0.2358
1.0,False,0,1161,False,False,-0.10331925749778748,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,32.467533111572266,0.2529
1.0,False,0,1166,False,False,-0.08974746614694595,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,32.467533111572266,0.2707
1.0,False,0,1173,False,False,-0.05552171170711517,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,27.4725284576416,0.2989
0.0,False,0,1179,False,False,-0.02731715701520443,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,27.4725284576416,0.3172
0.0,False,0,1185,False,False,-0.029070060700178146,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,34.722225189208984,0.3116
0.0,False,0,1192,False,False,0.17932985723018646,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.86419677734375,0.2876
1.0,False,0,1198,False,False,-0.04509193077683449,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.86419677734375,0.2631
1.0,False,0,1205,False,False,0.005714826751500368,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.1204833984375,0.2572
1.0,False,0,1211,False,False,0.0184839628636837,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,34.722225189208984,0.2611
1.0,False,0,1217,False,False,0.04614780843257904,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,34.722225189208984,0.26
1.0,False,0,1224,False,False,0.006590664852410555,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,33.89830780029297,0.259
1.0,False,0,1231,False,False,0.032635416835546494,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,33.33333206176758,0.2872
0.5820687413215637,False,0,1237,False,False,-0.007025572936981916,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,33.33333206176758,0.3145
0.0,False,0,1244,False,False,-0.004082432482391596,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,31.948883056640625,0.3291
0.0,False,0,1250,False,False,0.008120613172650337,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,31.948883056640625,0.3189
0.0,False,0,1257,False,False,-0.006458448711782694,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.487804412841797,0.3
