Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,923,False,False,0.002192762680351734,RoadOption.LEFT,2,0.3,Green,0.0,67.56756591796875,0.2842
0.0924869254231453,False,0,939,False,False,-0.0006445295293815434,RoadOption.LEFT,2,0.3,Green,0.0,70.92198181152344,0.3038
0.0,False,0,955,False,False,-0.09112243354320526,RoadOption.LEFT,0,0.3,Green,0.0,68.02721405029297,0.3074
0.0,False,0,972,False,False,-0.06783747673034668,RoadOption.LEFT,0,0.3,Green,0.0,96.15384674072266,0.3063
0.0,False,0,988,False,False,-0.2817966639995575,RoadOption.LEFT,0,0.3,Green,0.0,73.52941131591797,0.3046
1.0,False,0,1004,False,False,-0.11620017886161804,RoadOption.LEFT,1,0.3,Green,0.0,113.63636779785156,0.2757
1.0,False,0,1021,False,False,-0.39593955874443054,RoadOption.LEFT,1,0.3,Green,0.0,95.23809814453125,0.2436
1.0,False,0,1037,False,False,-0.1744481325149536,RoadOption.LEFT,1,0.3,Green,0.0,108.69564819335938,0.2382
1.0,False,0,1054,False,False,-0.16033430397510529,RoadOption.LEFT,1,0.3,Green,0.0,65.78947448730469,0.2502
1.0,False,0,1071,False,False,-0.4503825008869171,RoadOption.LEFT,1,0.3,Green,0.0,67.56756591796875,0.2645
1.0,False,0,1087,False,False,-0.22283600270748138,RoadOption.LEFT,1,0.3,Green,0.0,108.69564819335938,0.2791
0.8085070848464966,False,0,1103,False,False,-0.22245162725448608,RoadOption.LEFT,1,0.3,Green,0.0,103.09278106689453,0.3022
0.0,False,0,1117,False,False,-0.34413206577301025,RoadOption.LEFT,0,0.3,Green,0.0,66.22516632080078,0.3061
0.0,False,0,1130,False,False,-0.24009960889816284,RoadOption.LEFT,0,0.3,Green,0.0,71.42857360839844,0.3038
0.18288762867450714,False,0,1144,False,False,-0.2440471649169922,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.2992
0.0,False,0,1157,False,False,-0.1324503868818283,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,62.5,0.31
0.0,False,0,1170,False,False,-0.0948137491941452,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,73.52941131591797,0.3104
0.0,False,0,1184,False,False,0.30544012784957886,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,56.81818389892578,0.2959
1.0,False,0,1197,False,False,-0.07180266082286835,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,71.42857360839844,0.275
1.0,False,0,1211,False,False,-0.030749408528208733,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,89.28571319580078,0.2821
1.0,False,0,1224,False,False,-0.02094903029501438,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,60.975608825683594,0.296
0.0,False,0,1238,False,False,0.012800191529095173,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,73.52941131591797,0.3127
0.0,False,0,1252,False,False,0.007058902643620968,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,62.89308547973633,0.3043
0.0,False,0,1266,False,False,0.00013105770631227642,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,89.28571319580078,0.3013
0.0,False,0,1280,False,False,0.018664615228772163,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,86.20690155029297,0.3001
