Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
0.13813011348247528,False,0,1024,False,False,0.000793969607912004,RoadOption.RIGHT,1,0.3,Green,0.0,67.56756591796875,0.286
1.0,False,0,1040,False,False,0.00028181009110994637,RoadOption.RIGHT,1,0.3,Green,0.0,71.42857360839844,0.2548
1.0,False,0,1057,False,False,0.07482939958572388,RoadOption.RIGHT,1,0.3,Green,0.0,67.56756591796875,0.2453
1.0,False,0,1073,False,False,0.02920636720955372,RoadOption.RIGHT,1,0.3,Green,0.0,100.0,0.2565
1.0,False,0,1090,False,False,0.1358250379562378,RoadOption.RIGHT,1,0.3,Green,0.0,96.15384674072266,0.2699
1.0,False,0,1106,False,False,0.3648896813392639,RoadOption.RIGHT,1,0.3,Green,0.0,96.15384674072266,0.2797
0.8532618880271912,False,0,1122,False,False,1.0,RoadOption.RIGHT,1,0.3,Green,0.0,75.75757598876953,0.3008
0.7062473893165588,False,0,1138,False,False,1.0,RoadOption.RIGHT,0,0.3,Green,0.0,75.75757598876953,0.2931
1.0,False,0,1154,False,False,0.4240763187408447,RoadOption.RIGHT,0,0.3,Green,0.0,104.16666412353516,0.2698
1.0,False,0,1166,False,False,0.37249335646629333,RoadOption.RIGHT,0,0.3,Green,0.0,60.975608825683594,0.2559
1.0,False,0,1176,False,False,0.35398566722869873,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,50.76142120361328,0.2652
1.0,False,0,1187,False,False,0.3371925354003906,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,48.07692337036133,0.2972
0.0,False,0,1197,False,False,0.1367662250995636,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,60.60606002807617,0.3215
0.0,False,0,1208,False,False,0.18684782087802887,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,52.6315803527832,0.3238
0.0,False,0,1218,False,False,-0.48040902614593506,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,49.751243591308594,0.305
0.9605913758277893,False,0,1228,False,False,0.07159695029258728,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,47.1698112487793,0.2824
1.0,False,0,1239,False,False,-0.04799428582191467,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,48.07692337036133,0.2769
1.0,False,0,1249,False,False,0.015590659342706203,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,64.51612854003906,0.2895
0.837458074092865,False,0,1260,False,False,-0.03100227378308773,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,54.9450569152832,0.2911
1.0,False,0,1271,False,False,-0.021467192098498344,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,49.261085510253906,0.2899
1.0,False,0,1282,False,False,0.021253248676657677,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,49.01960754394531,0.2779
1.0,False,0,1293,False,False,-0.009742154739797115,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.78947448730469,0.2747
1.0,False,0,1304,False,False,0.017446748912334442,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,63.2911376953125,0.2848
0.6439573168754578,False,0,1315,False,False,-0.002625861903652549,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,55.248619079589844,0.3012
0.0,False,0,1326,False,False,-0.001588052255101502,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,51.546390533447266,0.306
0.47596439719200134,False,0,1337,False,False,-0.002121887169778347,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,50.0,0.2876
1.0,False,0,1348,False,False,-0.005785651039332151,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,62.5,0.2685
1.0,False,0,1359,False,False,0.0028947899118065834,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,58.82352828979492,0.2699
1.0,False,0,1370,False,False,-0.002887837355956435,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,51.81346893310547,0.2698
1.0,False,0,1382,False,False,0.007371058687567711,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,48.780487060546875,0.2689
1.0,False,0,1394,False,False,-0.0012023303424939513,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,65.78947448730469,0.2798
0.08877861499786377,False,0,1405,False,False,0.007189625408500433,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,48.07692337036133,0.3094
0.0,False,0,1416,False,False,3.0029430490685627e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,55.86592102050781,0.3236
0.0,False,0,1428,False,False,0.0,RoadOption.LANEFOLLOW,2,0.3,Red,1.0,65.78947448730469,0.3055
