Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,2296,False,False,-0.00025198794901371,RoadOption.RIGHT,1,0.3,Green,0.0,44.4444465637207,0.1554
1.0,False,0,2305,False,False,0.0008378229103982449,RoadOption.RIGHT,1,0.3,Green,0.0,41.66666793823242,0.1849
1.0,False,0,2315,False,False,-3.9700909837847576e-05,RoadOption.RIGHT,0,0.3,Green,0.0,57.14285659790039,0.195
1.0,False,0,2324,False,False,-0.00020492372277658433,RoadOption.RIGHT,0,0.3,Green,0.0,43.859649658203125,0.1944
1.0,False,0,2333,False,False,0.027390893548727036,RoadOption.RIGHT,0,0.3,Green,0.0,45.24886703491211,0.1931
1.0,False,0,2343,False,False,0.029539411887526512,RoadOption.RIGHT,2,0.3,Green,0.0,53.191490173339844,0.2355
1.0,False,0,2352,False,False,0.1383328139781952,RoadOption.RIGHT,2,0.3,Green,0.0,46.511627197265625,0.2606
1.0,False,0,2360,False,False,0.42254436016082764,RoadOption.RIGHT,2,0.3,Green,0.0,36.764705657958984,0.2976
0.3494430184364319,False,0,2369,False,False,0.30635297298431396,RoadOption.RIGHT,2,0.3,Green,0.0,36.764705657958984,0.3064
0.0,False,0,2378,False,False,0.33269354701042175,RoadOption.RIGHT,2,0.3,Green,0.0,43.859649658203125,0.3037
0.6167448163032532,False,0,2386,False,False,0.5782669186592102,RoadOption.RIGHT,2,0.3,Green,0.0,41.493778228759766,0.2822
1.0,False,0,2394,False,False,0.3813995122909546,RoadOption.RIGHT,2,0.3,Green,0.0,44.64285659790039,0.262
1.0,False,0,2402,False,False,0.4440039396286011,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,43.4782600402832,0.2572
1.0,False,0,2409,False,False,0.1991623044013977,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,35.08771896362305,0.2546
1.0,False,0,2417,False,False,0.2091425061225891,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,35.08771896362305,0.2478
1.0,False,0,2424,False,False,0.15363503992557526,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,34.60207748413086,0.2373
1.0,False,0,2432,False,False,0.0883154571056366,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,43.290042877197266,0.2464
1.0,False,0,2439,False,False,0.16474071145057678,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,36.23188400268555,0.2585
1.0,False,0,2447,False,False,0.012549352832138538,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,36.23188400268555,0.2794
1.0,False,0,2455,False,False,0.028588417917490005,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,41.841007232666016,0.2975
0.0,False,0,2463,False,False,-0.021101508289575577,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,35.46099090576172,0.3169
0.0,False,0,2471,False,False,0.030995024368166924,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,42.37288284301758,0.3073
0.6043468713760376,False,0,2479,False,False,-0.1944020390510559,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,42.37288284301758,0.2849
1.0,False,0,2487,False,False,0.041273098438978195,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,35.335689544677734,0.261
1.0,False,0,2495,False,False,0.009477072395384312,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,42.37288284301758,0.2594
1.0,False,0,2503,False,False,-0.012066497467458248,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,41.493778228759766,0.2613
1.0,False,0,2511,False,False,0.009355138055980206,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,43.103450775146484,0.2602
1.0,False,0,2519,False,False,-0.0021467641927301884,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,43.103450775146484,0.2612
1.0,False,0,2527,False,False,-0.004694911651313305,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,38.02281188964844,0.295
0.0,False,0,2536,False,False,0.0025313161313533783,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,42.37288284301758,0.3223
0.0,False,0,2544,False,False,-0.00265485723502934,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,42.91845703125,0.3265
0.0,False,0,2552,False,False,-0.0066309222020208836,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,42.37288284301758,0.3096
0.10318952798843384,False,0,2560,False,False,-0.00019800032896455377,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,35.335689544677734,0.2886
1.0,False,0,2569,False,False,0.0017624873435124755,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,35.335689544677734,0.2747
1.0,False,0,2577,False,False,-0.005698812194168568,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,43.103450775146484,0.286
0.8451555371284485,False,0,2585,False,False,-0.0005865599378012121,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,45.24886703491211,0.291
0.9597765803337097,False,0,2594,False,False,-0.002237999113276601,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,41.66666793823242,0.2901
1.0,False,0,2602,False,False,0.0017589452909305692,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,42.553192138671875,0.2892
1.0,False,0,2611,False,False,-0.0014824039535596967,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,47.393367767333984,0.2742
1.0,False,0,2620,False,False,0.002532542683184147,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,39.370079040527344,0.2825
1.0,False,0,2629,False,False,-0.0006903474568389356,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,46.296295166015625,0.2962
0.0,False,0,2638,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,46.296295166015625,0.3054
0.0,False,1,2646,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,43.290042877197266,0.2648
0.0,False,1,2656,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,43.103450775146484,0.1918
0.0,False,1,2665,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,47.1698112487793,0.1129
0.0,False,1,2674,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,45.24886703491211,0.0456
0.0,False,1,2683,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,44.64285659790039,0.0002
0.0,False,1,2692,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,45.66210174560547,0.0003
0.0,False,1,2702,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,45.45454406738281,0.0001
0.0,False,1,2711,False,False,0.0,RoadOption.LANEFOLLOW,1,0.3,Red,1.0,45.24886703491211,0.0001
