Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,1682,False,False,0.0013798485742881894,RoadOption.RIGHT,1,0.3,Green,0.0,43.859649658203125,0.1739
1.0,False,0,1691,False,False,0.001544601982459426,RoadOption.RIGHT,0,0.3,Green,0.0,54.64480972290039,0.1946
1.0,False,0,1699,False,False,-0.00043057824950665236,RoadOption.RIGHT,0,0.3,Green,0.0,36.764705657958984,0.1937
1.0,False,0,1707,False,False,0.11222495138645172,RoadOption.RIGHT,0,0.3,Green,0.0,42.91845703125,0.1913
1.0,False,0,1715,False,False,0.02521640807390213,RoadOption.RIGHT,2,0.3,Green,0.0,42.91845703125,0.2142
1.0,False,0,1724,False,False,0.23461037874221802,RoadOption.RIGHT,2,0.3,Green,0.0,43.103450775146484,0.2531
1.0,False,0,1731,False,False,1.0,RoadOption.RIGHT,2,0.3,Green,0.0,41.841007232666016,0.2845
1.0,False,0,1738,False,False,0.2958037555217743,RoadOption.RIGHT,2,0.3,Green,0.0,30.86419677734375,0.3059
0.0,False,0,1745,False,False,0.5346338152885437,RoadOption.RIGHT,2,0.3,Green,0.0,30.86419677734375,0.323
0.0,False,0,1751,False,False,0.4912540316581726,RoadOption.RIGHT,2,0.3,Green,0.0,35.08771896362305,0.3004
1.0,False,0,1757,False,False,0.2601790428161621,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,31.34796142578125,0.2771
1.0,False,0,1762,False,False,0.40330854058265686,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,31.34796142578125,0.2727
1.0,False,0,1766,False,False,0.2846033573150635,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,25.0,0.2691
1.0,False,0,1772,False,False,0.22914338111877441,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,25.0,0.2647
1.0,False,0,1777,False,False,0.1826024055480957,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.525197982788086,0.2527
1.0,False,0,1782,False,False,0.18438628315925598,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.525197982788086,0.2505
1.0,False,0,1787,False,False,-0.0033962249290198088,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,24.096385955810547,0.2582
1.0,False,0,1793,False,False,0.05283306911587715,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,24.096385955810547,0.2752
1.0,False,0,1798,False,False,0.016690997406840324,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.3157901763916,0.2969
0.2623991370201111,False,0,1804,False,False,0.007271436043083668,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.3157901763916,0.3115
0.0,False,0,1810,False,False,0.05094530060887337,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.76923179626465,0.3117
0.014712522737681866,False,0,1816,False,False,-0.07407669723033905,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,29.850746154785156,0.2863
1.0,False,0,1821,False,False,0.020135534927248955,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,29.850746154785156,0.2607
1.0,False,0,1827,False,False,-0.016119079664349556,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,29.41176414489746,0.2579
1.0,False,0,1832,False,False,-0.021126389503479004,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,29.41176414489746,0.2605
1.0,False,0,1838,False,False,0.02505718171596527,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,26.24671745300293,0.2588
1.0,False,0,1844,False,False,-0.024908937513828278,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,26.24671745300293,0.2578
1.0,False,0,1850,False,False,-0.0032449171412736177,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,29.498525619506836,0.2895
0.31084975600242615,False,0,1856,False,False,-0.004714848008006811,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,29.6735897064209,0.3147
0.0,False,0,1862,False,False,-0.004087437875568867,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,29.6735897064209,0.3289
0.0,False,0,1868,False,False,-0.0009850903879851103,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,28.818443298339844,0.3209
0.0,False,0,1873,False,False,-0.0030769682489335537,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,28.818443298339844,0.3005
1.0,False,0,1879,False,False,0.00689788768067956,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.1204833984375,0.2776
1.0,False,0,1885,False,False,-0.006586370524019003,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.1204833984375,0.2741
1.0,False,0,1891,False,False,0.008119966834783554,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,29.32551383972168,0.283
1.0,False,0,1897,False,False,-0.0010073772864416242,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,30.95975112915039,0.2821
1.0,False,0,1904,False,False,0.004406238906085491,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,30.95975112915039,0.2812
1.0,False,0,1910,False,False,0.00025771354557946324,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,29.41176414489746,0.2663
1.0,False,0,1916,False,False,-0.0014324942603707314,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.67003631591797,0.2671
1.0,False,0,1922,False,False,0.0004393290146254003,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.67003631591797,0.2808
