Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
0.0,False,0,1753,False,False,0.011991613544523716,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,71.42857360839844,0.3057
0.0,False,0,1770,False,False,0.015764949843287468,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,96.15384674072266,0.3043
0.0,False,0,1787,False,False,0.11725637316703796,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,108.69564819335938,0.2962
1.0,False,0,1804,False,False,0.3169151246547699,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,100.0,0.2636
1.0,False,0,1820,False,False,0.1533593237400055,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,73.52941131591797,0.2481
1.0,False,0,1837,False,False,0.30255717039108276,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,94.3396224975586,0.247
1.0,False,0,1853,False,False,0.6958885788917542,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,95.23809814453125,0.26
1.0,False,0,1869,False,False,0.45874452590942383,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,74.62686157226562,0.257
1.0,False,0,1883,False,False,0.482006311416626,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,93.45794677734375,0.278
1.0,False,0,1893,False,False,0.33647531270980835,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,41.32231521606445,0.2944
0.023040398955345154,False,0,1901,False,False,0.26899534463882446,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,44.843048095703125,0.301
0.4212038815021515,False,0,1910,False,False,0.039038099348545074,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,44.843048095703125,0.2968
0.7039464712142944,False,0,1919,False,False,0.16209463775157928,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,55.86592102050781,0.3046
0.0,False,0,1928,False,False,-0.040678612887859344,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,55.86592102050781,0.3306
0.0,False,0,1937,False,False,0.1205749437212944,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,37.174720764160156,0.3334
0.0,False,0,1946,False,False,0.09332898259162903,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,55.248619079589844,0.3153
0.09563574194908142,False,0,1955,False,False,-0.39760100841522217,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,41.66666793823242,0.2905
1.0,False,0,1964,False,False,0.03820698335766792,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,45.66210174560547,0.2754
1.0,False,0,1974,False,False,-0.024361377581954002,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,43.103450775146484,0.28
1.0,False,0,1983,False,False,-0.0175488218665123,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,44.4444465637207,0.2963
0.0,False,0,1992,False,False,-0.005485097877681255,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,55.5555534362793,0.3093
0.0,False,0,2001,False,False,-0.029569337144494057,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,44.05286407470703,0.3078
0.0,False,0,2011,False,False,0.000172545260284096,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,46.296295166015625,0.3066
1.0,False,0,2020,False,False,-0.005826140753924847,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,52.08333206176758,0.2748
1.0,False,0,2029,False,False,-0.007490375079214573,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,52.08333206176758,0.2572
1.0,False,0,2039,False,False,-0.004711607005447149,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,46.94835662841797,0.2569
1.0,False,0,2049,False,False,-0.0068613626062870026,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,43.859649658203125,0.2707
1.0,False,0,2059,False,False,-0.004728814121335745,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,45.871559143066406,0.2876
0.0,False,0,2069,False,False,-0.005698144901543856,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,57.803470611572266,0.3095
0.0,False,0,2079,False,False,-0.0017875925404950976,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,59.17159652709961,0.3092
0.0,False,0,2089,False,False,-0.0023321521002799273,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,59.17159652709961,0.2924
1.0,False,0,2099,False,False,-0.00016420597967226058,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,45.45454406738281,0.2675
1.0,False,0,2109,False,False,0.0004957287455908954,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,47.393367767333984,0.2663
1.0,False,0,2119,False,False,0.0007494318415410817,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,52.6315803527832,0.268
1.0,False,0,2129,False,False,0.00010495713650016114,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,52.6315803527832,0.2672
1.0,False,0,2139,False,False,0.00315049197524786,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,43.290042877197266,0.268
1.0,False,0,2149,False,False,0.0005210277740843594,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,60.975608825683594,0.3003
