Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,806,False,False,-0.03350617364048958,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,68.96552276611328,0.2048
1.0,False,0,822,False,False,0.007724173832684755,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,99.00989532470703,0.2447
1.0,False,0,839,False,False,0.1788375973701477,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,76.33587646484375,0.2744
1.0,False,0,856,False,False,0.08541598170995712,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,69.44445037841797,0.3025
0.0,False,0,873,False,False,0.18063893914222717,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,101.01010131835938,0.314
0.0,False,0,889,False,False,0.44126030802726746,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,100.0,0.3028
0.8578959107398987,False,0,906,False,False,0.543123722076416,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,69.44445037841797,0.2833
1.0,False,0,921,False,False,0.3373618423938751,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,88.49557495117188,0.2976
0.0,False,0,934,False,False,0.3357514441013336,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,66.66666412353516,0.3052
0.0,False,0,946,False,False,0.279373437166214,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,58.13953399658203,0.3061
0.650955855846405,False,0,957,False,False,0.16613520681858063,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,50.0,0.2897
1.0,False,0,969,False,False,0.2045983225107193,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,63.69426727294922,0.2815
1.0,False,0,980,False,False,0.10458274930715561,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,48.07692337036133,0.295
0.0,False,0,991,False,False,0.060700975358486176,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,54.9450569152832,0.3104
0.0,False,0,1003,False,False,0.06756602227687836,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,51.546390533447266,0.3044
0.0,False,0,1014,False,False,0.01722443848848343,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,55.248619079589844,0.3031
0.0,False,0,1027,False,False,0.011472639627754688,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,67.56756591796875,0.3019
0.9602352976799011,False,0,1040,False,False,-0.03744117170572281,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,74.0740737915039,0.2793
1.0,False,0,1052,False,False,-0.02365998923778534,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,51.81346893310547,0.2451
1.0,False,0,1063,False,False,-0.03199724480509758,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,64.51612854003906,0.239
1.0,False,0,1075,False,False,-0.02175894007086754,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,51.81346893310547,0.2504
1.0,False,0,1088,False,False,-0.010428191162645817,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,65.78947448730469,0.2683
