Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,0,1952,False,False,0.0003983113565482199,RoadOption.STRAIGHT,1,0.3,Green,0.0,44.24778747558594,0.1959
1.0,False,0,1961,False,False,0.00021412578644230962,RoadOption.STRAIGHT,0,0.3,Green,0.0,44.64285659790039,0.1952
1.0,False,0,1970,False,False,-0.0001996266219066456,RoadOption.STRAIGHT,0,0.3,Green,0.0,43.859649658203125,0.1946
1.0,False,0,1980,False,False,-0.0002023892302531749,RoadOption.STRAIGHT,2,0.3,Green,0.0,52.356021881103516,0.2115
1.0,False,0,1989,False,False,-0.00015974973211996257,RoadOption.STRAIGHT,2,0.3,Green,0.0,44.4444465637207,0.2453
1.0,False,0,1998,False,False,5.8575242292135954e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,42.91845703125,0.2867
0.494023859500885,False,0,2007,False,False,-0.00011396453191991895,RoadOption.STRAIGHT,2,0.3,Green,0.0,46.511627197265625,0.3143
0.0,False,0,2017,False,False,-0.00012116278958274052,RoadOption.STRAIGHT,2,0.3,Green,0.0,54.34782409667969,0.3318
0.0,False,0,2026,False,False,7.405666110571474e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,44.64285659790039,0.3224
0.0,False,0,2035,False,False,-7.412613922497258e-05,RoadOption.STRAIGHT,2,0.3,Green,0.0,46.296295166015625,0.3052
0.978594183921814,False,0,2044,False,False,2.93820221486385e-06,RoadOption.STRAIGHT,2,0.3,Green,0.0,46.296295166015625,0.2808
1.0,False,0,2054,False,False,-8.493389941577334e-06,RoadOption.STRAIGHT,0,0.3,Green,0.0,42.37288284301758,0.2767
1.0,False,0,2063,False,False,-0.0001164494315162301,RoadOption.STRAIGHT,0,0.3,Green,0.0,47.1698112487793,0.2758
1.0,False,0,2073,False,False,-0.0001411648845532909,RoadOption.STRAIGHT,1,0.3,Green,0.0,44.64285659790039,0.266
1.0,False,0,2082,False,False,2.7054880774812773e-05,RoadOption.STRAIGHT,1,0.3,Green,0.0,56.81818389892578,0.2398
