Throttle,Reverse,at_TL,frame,Manual,Hand brake,Steer,Direction,Gear,speed_limit,TL_state,Brake,fps,Speed
1.0,False,1,812,False,False,1.0566004675638396e-05,RoadOption.LEFT,1,0.3,Green,0.0,37.31343078613281,0.2799
1.0,False,1,820,False,False,-0.0011012746253982186,RoadOption.LEFT,1,0.3,Green,0.0,33.783782958984375,0.2985
0.0,False,1,827,False,False,-0.0023133486974984407,RoadOption.LEFT,1,0.3,Green,0.0,33.783782958984375,0.3141
0.0,False,1,835,False,False,-0.1721239686012268,RoadOption.LEFT,1,0.3,Green,0.0,37.45318603515625,0.3025
1.0,False,1,843,False,False,-0.049783024936914444,RoadOption.LEFT,1,0.3,Green,0.0,41.493778228759766,0.2741
1.0,False,1,850,False,False,-1.0,RoadOption.LEFT,1,0.3,Green,0.0,36.764705657958984,0.2599
1.0,False,1,857,False,False,-0.23313045501708984,RoadOption.LEFT,1,0.3,Green,0.0,36.764705657958984,0.2575
1.0,False,1,863,False,False,-0.07387770712375641,RoadOption.LEFT,0,0.3,Green,0.0,30.86419677734375,0.2576
1.0,False,1,869,False,False,-0.45823341608047485,RoadOption.LEFT,0,0.3,Green,0.0,34.843204498291016,0.2479
1.0,False,1,875,False,False,-0.16073031723499298,RoadOption.LEFT,2,0.3,Green,0.0,34.843204498291016,0.2492
1.0,False,1,881,False,False,-1.0,RoadOption.LEFT,2,0.3,Green,0.0,30.395137786865234,0.2806
1.0,False,1,887,False,False,-0.2736791670322418,RoadOption.LEFT,2,0.3,Green,0.0,28.089887619018555,0.303
0.0,False,1,892,False,False,-0.2497616857290268,RoadOption.LEFT,2,0.3,Green,0.0,28.089887619018555,0.3284
0.0,False,1,897,False,False,-0.3351835608482361,RoadOption.LEFT,2,0.3,Green,0.0,25.0,0.3237
0.0,False,1,902,False,False,-0.22293345630168915,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,25.0,0.3092
0.23062631487846375,False,1,908,False,False,-0.20320099592208862,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,26.04166603088379,0.2845
1.0,False,1,913,False,False,0.16583825647830963,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,26.04166603088379,0.2725
1.0,False,1,919,False,False,-0.11489955335855484,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,32.0512809753418,0.2714
1.0,False,1,925,False,False,-0.04078906774520874,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,32.0512809753418,0.2706
1.0,False,1,931,False,False,-0.06790520995855331,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,27.173912048339844,0.2582
1.0,False,1,937,False,False,-0.018397575244307518,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.783782958984375,0.245
1.0,False,1,944,False,False,-0.03073151595890522,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.783782958984375,0.2531
1.0,False,1,950,False,False,0.0042284713126719,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,27.173912048339844,0.27
1.0,False,1,956,False,False,-0.0048215012066066265,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,27.173912048339844,0.2894
0.6681568622589111,False,1,962,False,False,0.017413673922419548,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.33333206176758,0.3103
0.0,False,1,967,False,False,0.012156057171523571,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.33333206176758,0.3195
0.0,False,0,974,False,False,0.02611934021115303,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.8817195892334,0.3006
0.8992475271224976,False,0,980,False,False,-0.0029846590477973223,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.783782958984375,0.2771
1.0,False,0,986,False,False,0.02002764120697975,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,33.783782958984375,0.2584
1.0,False,0,992,False,False,0.008452844806015491,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.86419677734375,0.2605
1.0,False,0,998,False,False,-0.002710595726966858,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,29.761905670166016,0.2626
1.0,False,0,1005,False,False,0.0012067877687513828,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,29.761905670166016,0.2614
1.0,False,0,1011,False,False,0.002384421182796359,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,34.364261627197266,0.2776
1.0,False,0,1017,False,False,0.0001221562415594235,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.395137786865234,0.3025
0.0,False,0,1023,False,False,0.0012034834362566471,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.395137786865234,0.3286
0.0,False,0,1030,False,False,-0.0010743755847215652,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,29.41176414489746,0.3275
0.0,False,0,1036,False,False,0.0028433173429220915,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,34.364261627197266,0.3098
0.0,False,0,1042,False,False,-0.0046234941110014915,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,34.364261627197266,0.288
1.0,False,0,1049,False,False,0.0013689568731933832,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.487804412841797,0.2721
1.0,False,0,1055,False,False,-0.0009932364337146282,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.487804412841797,0.2788
1.0,False,0,1061,False,False,-0.0006217175396159291,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,29.6735897064209,0.2812
1.0,False,0,1068,False,False,-0.0014676887076348066,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,33.783782958984375,0.2805
1.0,False,0,1074,False,False,0.00013360586308408529,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,33.783782958984375,0.2796
1.0,False,0,1080,False,False,-0.0009253306780010462,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,34.24657440185547,0.2635
1.0,False,0,1087,False,False,-0.0004175299545750022,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.487804412841797,0.2717
1.0,False,0,1093,False,False,-5.301468718243996e-06,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,30.487804412841797,0.2879
0.4697886109352112,False,0,1099,False,False,-0.0002838580694515258,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,28.40909194946289,0.3062
0.0,False,0,1105,False,False,1.6167557987500913e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,28.40909194946289,0.3114
0.0,False,0,1112,False,False,3.852164445561357e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,35.211265563964844,0.286
1.0,False,0,1118,False,False,-6.699316145386547e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.8817195892334,0.2646
1.0,False,0,1124,False,False,-2.9992590498295613e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.8817195892334,0.2574
1.0,False,0,1131,False,False,5.462103217723779e-06,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,35.71428680419922,0.2633
1.0,False,0,1137,False,False,-5.034369314671494e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,34.24657440185547,0.262
1.0,False,0,1143,False,False,5.4872551118023694e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,34.24657440185547,0.2611
1.0,False,0,1149,False,False,3.0358927688212134e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.1204833984375,0.2819
0.5449564456939697,False,0,1155,False,False,-6.219060742296278e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,30.1204833984375,0.3163
0.0,False,0,1162,False,False,-8.954612712841481e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,29.761905670166016,0.3298
0.0,False,0,1168,False,False,0.00014687208749819547,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,32.0512809753418,0.3185
0.0,False,0,1174,False,False,-2.6620271455612965e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,32.0512809753418,0.2982
0.9088481664657593,False,0,1180,False,False,-2.079588739434257e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,29.41176414489746,0.2778
1.0,False,0,1187,False,False,3.831684807664715e-05,RoadOption.LANEFOLLOW,2,0.3,Green,0.0,33.557044982910156,0.2782
1.0,False,0,1193,False,False,-0.00010599083179840818,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,33.557044982910156,0.2899
1.0,False,0,1199,False,False,-0.00013368346844799817,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,27.932960510253906,0.2886
1.0,False,0,1206,False,False,6.95060080033727e-05,RoadOption.LANEFOLLOW,0,0.3,Green,0.0,27.932960510253906,0.2874
1.0,False,0,1212,False,False,-0.00017042082617990673,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,36.764705657958984,0.2739
1.0,False,0,1218,False,False,-7.946795085445046e-05,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.595745086669922,0.2738
1.0,False,0,1224,False,False,0.00017394481983501464,RoadOption.LANEFOLLOW,1,0.3,Green,0.0,26.595745086669922,0.285
